state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2;year;month;total_paper_num;total_cited_num;paper_num_density;citation_density;academic_index;crdi_index
;na;;S P Global Market Intelligence Data Science;0;2020-02-01;;3.0224599549822613;2020;2;56;4907;40.23295904691698;3525.4130364861003;86.08771929824562;1217.244571610421
;na;;S P Global Market Intelligence Data Science;0;2020-02-01;;133.29701355842872;2020;2;56;4907;11.428445794526104;1001.4175627453499;86.08771929824562;366.3112426127072
;na;;S P Global Market Intelligence Data Science;0;2020-02-01;;37.868741813126185;2020;2;56;4907;15.299750630131465;1340.6406489652695;86.08771929824562;480.6760396312156
berlin;na;germany;Technische Universität Berlin;5;2020-02-01;;889.247879319029;2020;2;8;157;1.1779430274068317;23.11713191285907;17.444444444444443;13.913173128236783
morogoro;na;tanzania;Sokoine University of Agriculture;30;2020-02-01;;68769.84174718437;2020;2;1;30;0.08977841242339915;2.6933523727019746;15.0;5.927710261708458
brussels;na;belgium;European Commission Joint Research Centre;17;2020-02-01;;164.53809274643118;2020;2;3;56;0.5871759209938774;10.960617191885712;14.0;8.51593103762653
dhaka;na;bangladesh;East West University;1;2020-02-01;;30548.5646266249;2020;2;10;169;0.9683255190365818;16.364701271718232;15.363636363636363;10.898887718130391
istanbul;na;turkey;İstanbul Şehir Üniversitesi;28;2020-02-01;;4807.201088748707;2020;2;3;54;0.35385377371546173;6.3693679268783105;13.5;6.741073900197924
beijing;na;china;Tsinghua University;31;2020-02-01;;16251.925428963288;2020;2;63;4187;6.497505856398147;431.82630191649275;65.421875;167.91522759096364
muscat;na;oman;Sultan Qaboos University;6;2020-02-01;;4621.55183827302;2020;2;2;11;0.23700326874008798;1.303517978070484;3.6666666666666665;1.7357293044924127
hsinchu;na;taiwan;National Chiao Tung University;75;2020-02-01;;1380.5120768171987;2020;2;4;277;0.5531788926554846;38.30763831639231;55.4;31.42027240301593
tokyo;na;japan;The University of Tokyo;7;2020-02-01;;2183.257105688409;2020;2;12;61;1.5606647857635991;7.933379327631629;4.6923076923076925;4.728783935234307
rabat;na;morocco;Mohammed V University in Rabat;4;2020-02-01;;22.368830183985136;2020;2;2;5;0.6346379508609287;1.5865948771523217;1.6666666666666667;1.2959664982266392
hsinchu;na;taiwan;National Chiao Tung University;0;2020-01-20;;1380.5120768171987;2020;1;4;277;0.5531788926554846;38.30763831639231;55.4;31.42027240301593
kingston;na;jamaica;The University of the West Indies;58;2020-01-20;;29.87477338318394;2020;1;2;88;0.5831006716527011;25.65642955271885;29.333333333333332;18.524287852568296
hanoi;na;vietnam;FPT University;0;2020-01-17;;3303.2150049985735;2020;1;2;179;0.24682355952996352;22.090708577931736;59.666666666666664;27.334732934709454
hochiminhcity;na;vietnam;Ho Chi Minh City University of Technology - HUTECH;89;2020-01-15;;1908.347244541649;2020;1;3;425;0.397113424566161;56.257735146872804;106.25;54.301616190479656
dhaka;na;bangladesh;American International University - Bangladesh;1;2020-01-10;;30548.5646266249;2020;1;10;169;0.9683255190365818;16.364701271718232;15.363636363636363;10.898887718130391
danang;na;vietnam;Duy Tan University;133;2020-01-10;;723.1585708778244;2020;1;3;210;0.45558014684873926;31.89061027941175;52.5;28.282063475420163
beijing;na;china;Tsinghua University;60;2020-01-02;;16251.925428963288;2020;1;63;4187;6.497505856398147;431.82630191649275;65.421875;167.91522759096364
budapest;na;hungary;Magyar Országos Levéltár;0;2020-01-01;;538.4248558570337;2020;1;12;568;1.9076374440737223;90.29483901948952;43.69230769230769;45.29826138529031
berlin;na;germany;Technische Universität Berlin;0;2020-01-01;;889.247879319029;2020;1;8;157;1.1779430274068317;23.11713191285907;17.444444444444443;13.913173128236783
istanbul;na;turkiye;Koç Üniversitesi;3;2020-01-01;;4807.201088748707;2020;1;3;54;0.35385377371546173;6.3693679268783105;13.5;6.741073900197924
tokyo;na;japan;Preferred Networks, Inc.;4;2020-01-01;;2183.257105688409;2020;1;12;61;1.5606647857635991;7.933379327631629;4.6923076923076925;4.728783935234307
;na;;Grammarly;8;2020-01-01;;22789.176045694046;2020;1;56;4907;5.580977324234948;489.03313803608734;86.08771929824562;193.56727821952265
;na;;Grammarly;8;2020-01-01;;30.998015667873815;2020;1;56;4907;16.15847358100739;1415.8862475357723;86.08771929824562;506.0441468050085
;na;;Grammarly;8;2020-01-01;;7.659317640299705;2020;1;56;4907;25.942308913799188;2273.1948185716537;86.08771929824562;795.0749489278995
;na;;Grammarly;8;2020-01-01;;0.6005401661100286;2020;1;56;4907;119.06250791315946;10432.852255890597;86.08771929824562;3546.0008277006673
;na;;Grammarly;8;2020-01-01;;3.0224599549822613;2020;1;56;4907;40.23295904691698;3525.4130364861003;86.08771929824562;1217.244571610421
;na;;Grammarly;8;2020-01-01;;133.29701355842872;2020;1;56;4907;11.428445794526104;1001.4175627453499;86.08771929824562;366.3112426127072
;na;;Grammarly;8;2020-01-01;;37.868741813126185;2020;1;56;4907;15.299750630131465;1340.6406489652695;86.08771929824562;480.6760396312156
;na;;OpenAI;653;2020-01-01;;22789.176045694046;2020;1;56;4907;5.580977324234948;489.03313803608734;86.08771929824562;193.56727821952265
;na;;OpenAI;653;2020-01-01;;30.998015667873815;2020;1;56;4907;16.15847358100739;1415.8862475357723;86.08771929824562;506.0441468050085
;na;;OpenAI;653;2020-01-01;;7.659317640299705;2020;1;56;4907;25.942308913799188;2273.1948185716537;86.08771929824562;795.0749489278995
;na;;OpenAI;653;2020-01-01;;0.6005401661100286;2020;1;56;4907;119.06250791315946;10432.852255890597;86.08771929824562;3546.0008277006673
;na;;OpenAI;653;2020-01-01;;3.0224599549822613;2020;1;56;4907;40.23295904691698;3525.4130364861003;86.08771929824562;1217.244571610421
;na;;OpenAI;653;2020-01-01;;133.29701355842872;2020;1;56;4907;11.428445794526104;1001.4175627453499;86.08771929824562;366.3112426127072
;na;;OpenAI;653;2020-01-01;;37.868741813126185;2020;1;56;4907;15.299750630131465;1340.6406489652695;86.08771929824562;480.6760396312156
;na;;MOIS;2;2020-01-01;;22789.176045694046;2020;1;56;4907;5.580977324234948;489.03313803608734;86.08771929824562;193.56727821952265
;na;;MOIS;2;2020-01-01;;30.998015667873815;2020;1;56;4907;16.15847358100739;1415.8862475357723;86.08771929824562;506.0441468050085
;na;;MOIS;2;2020-01-01;;7.659317640299705;2020;1;56;4907;25.942308913799188;2273.1948185716537;86.08771929824562;795.0749489278995
;na;;MOIS;2;2020-01-01;;0.6005401661100286;2020;1;56;4907;119.06250791315946;10432.852255890597;86.08771929824562;3546.0008277006673
;na;;MOIS;2;2020-01-01;;3.0224599549822613;2020;1;56;4907;40.23295904691698;3525.4130364861003;86.08771929824562;1217.244571610421
;na;;MOIS;2;2020-01-01;;133.29701355842872;2020;1;56;4907;11.428445794526104;1001.4175627453499;86.08771929824562;366.3112426127072
;na;;MOIS;2;2020-01-01;;37.868741813126185;2020;1;56;4907;15.299750630131465;1340.6406489652695;86.08771929824562;480.6760396312156
beijing;na;china;Peking University;20;2020-01-01;;16251.925428963288;2020;1;63;4187;6.497505856398147;431.82630191649275;65.421875;167.91522759096364
izmir;na;turkey;Dokuz Eylül Üniversitesi;4;2020-01-01;;12897.949247945045;2020;1;3;12;0.31696052158626475;1.267842086345059;3.0;1.5282675359771078
chongqing;na;china;Chongqing Western Institute of Big Data Advanced Application;2;2020-01-01;;82362.54643078936;2020;1;3;138;0.26504346462031636;12.191999372534552;34.5;15.652347612384956
bristol;na;unitedkingdom;University of Bristol;1;2020-01-01;;122.05383831625406;2020;1;2;49;0.4155738831509413;10.181560137198062;16.333333333333332;8.976822451227445
seoul;na;southkorea;Sungkyunkwan University;3;2020-01-01;;577.7896951119151;2020;1;13;437;2.04372335754701;68.70054671138796;31.214285714285715;33.98618526107356
budapest;na;hungary;Obuda University;19;2020-01-01;;538.4248558570337;2020;1;12;568;1.9076374440737223;90.29483901948952;43.69230769230769;45.29826138529031
bryansk;na;russianfederation;Bryansk State Technological University of Engineering;3;2020-01-01;;35233.0234987345;2020;1;1;3;0.09551310501687177;0.2865393150506153;1.5;0.6273508066891623
beijing;na;china;Institute of Information Engineering;1;2020-01-01;;16251.925428963288;2020;1;63;4187;6.497505856398147;431.82630191649275;65.421875;167.91522759096364
kualalumpur;na;malaysia;Universiti Malaya;3;2020-01-01;;239.05539904561607;2020;1;3;617;0.5473583846984894;112.57337445298933;154.25;89.1235776125626
beijing;na;china;ByteDance Ltd.;103;2020-01-01;;16251.925428963288;2020;1;63;4187;6.497505856398147;431.82630191649275;65.421875;167.91522759096364
danang;na;vietnam;Duy Tan University;15;2020-01-01;;723.1585708778244;2020;1;3;210;0.45558014684873926;31.89061027941175;52.5;28.282063475420163
dhaka;na;bangladesh;Jahangirnagar University;46;2020-01-01;;30548.5646266249;2020;1;10;169;0.9683255190365818;16.364701271718232;15.363636363636363;10.898887718130391
limassol;na;cyprus;Cyprus University of Technology;15;2020-01-01;;1272.3010859636038;2020;1;1;15;0.13987250170474103;2.0980875255711156;7.5;3.245986675758619
tokyo;na;japan;Mercari, Inc.;4;2020-01-01;;2183.257105688409;2020;1;12;61;1.5606647857635991;7.933379327631629;4.6923076923076925;4.728783935234307
beijing;na;china;Tsinghua University;179;2020-01-01;;16251.925428963288;2020;1;63;4187;6.497505856398147;431.82630191649275;65.421875;167.91522759096364
;na;;NetApp;0;2020-01-01;;22789.176045694046;2020;1;56;4907;5.580977324234948;489.03313803608734;86.08771929824562;193.56727821952265
;na;;NetApp;0;2020-01-01;;30.998015667873815;2020;1;56;4907;16.15847358100739;1415.8862475357723;86.08771929824562;506.0441468050085
;na;;NetApp;0;2020-01-01;;7.659317640299705;2020;1;56;4907;25.942308913799188;2273.1948185716537;86.08771929824562;795.0749489278995
;na;;NetApp;0;2020-01-01;;0.6005401661100286;2020;1;56;4907;119.06250791315946;10432.852255890597;86.08771929824562;3546.0008277006673
;na;;NetApp;0;2020-01-01;;3.0224599549822613;2020;1;56;4907;40.23295904691698;3525.4130364861003;86.08771929824562;1217.244571610421
;na;;NetApp;0;2020-01-01;;133.29701355842872;2020;1;56;4907;11.428445794526104;1001.4175627453499;86.08771929824562;366.3112426127072
;na;;NetApp;0;2020-01-01;;37.868741813126185;2020;1;56;4907;15.299750630131465;1340.6406489652695;86.08771929824562;480.6760396312156
chiangrai;na;thailand;Mae Fah Luang University;6;2020-01-01;;11273.912007831561;2020;1;1;6;0.1071772837094653;0.6430637022567919;3.0;1.2500803286554192
budapest;na;hungary;Budapest University of Technology and Economics;9;2020-01-01;;538.4248558570337;2020;1;12;568;1.9076374440737223;90.29483901948952;43.69230769230769;45.29826138529031
amman;na;jordan;German Jordanian University;35;2020-01-01;;7871.351653421184;2020;1;1;35;0.11146890015782243;3.9014115055237855;17.5;7.170960135227202
utrecht;na;netherlands;Utrecht University of Applied Sciences;7;2020-01-01;;1395.3875657593085;2020;1;1;7;0.13809019303572018;0.9666313512500412;3.5;1.534907181428587
berlin;na;germany;Technische Universität Berlin;3;2020-01-01;;889.247879319029;2020;1;8;157;1.1779430274068317;23.11713191285907;17.444444444444443;13.913173128236783
chandigarh;na;india;"National Institute of Technical Teachers Training &amp; Research";8;2020-01-01;;118.74026286874683;2020;1;2;385;0.41794445164979854;80.45430694258621;128.33333333333334;69.73519490918979
quezoncity;na;philippines;Ateneo de Manila University;2;2020-01-01;;164.07793337093935;2020;1;1;2;0.1958320022999268;0.3916640045998536;1.0;0.5291653356332602
tianjin;na;china;Tianjin University;2;2020-01-01;;11475.448711234842;2020;1;6;105;0.6418449343943531;11.23228635190118;15.0;8.95804376209851
tokyo;na;japan;Hitachi, Ltd.;0;2020-01-01;;2183.257105688409;2020;1;12;61;1.5606647857635991;7.933379327631629;4.6923076923076925;4.728783935234307
gwangju;na;southkorea;Gwangju Institute of Science and Technology;21;2020-01-01;;133.02371068178576;2020;1;1;21;0.2041642679453317;4.287449626851966;10.5;4.997204631599099
bucharest;na;romania;Bucharest University of Economic Studies;157;2020-01-01;;284.4997537064901;2020;1;2;168;0.35371678376177396;29.712209835989015;56.0;28.688642206583594
hsinchu;na;taiwan;National Chiao Tung University;196;2020-01-01;;1380.5120768171987;2020;1;4;277;0.5531788926554846;38.30763831639231;55.4;31.42027240301593
seoul;na;southkorea;AItrics Co., Ltd.;5;2020-01-01;;577.7896951119151;2020;1;13;437;2.04372335754701;68.70054671138796;31.214285714285715;33.98618526107356
barcelona;na;spain;Eurecat, Technology Centre of Catalonia;2;2020-01-01;;7753.049916418421;2020;1;6;119;0.6699441409139922;13.287225461460846;17.0;10.319056534124947
